tipo_degradacao,0.1,0.2,0.3
Linear,0.024165707710011506,0.028768699654775604,0.0333716915995397
Organic,0.24412196914033799,0.26689933872152827,0.2819617927994122
Radial,0.40925491611040954,0.42224427205484394,0.43550423958145407
Sparse,0.29583666933546837,0.3312650120096077,0.36048839071257005
Stochastic,0.6729595115681234,0.7749035989717223,0.8164363753213367
